INIT LevelName=fht_c19_tarawa;fhtd.roundStartTime=18199;StartDate=2017.01.13,22:48;Filename=mods/fh2/fht/fht_c19_tarawa_170113_2248_faLog.txt
INIT LevelName=fht_c19_tarawa;fhtd.roundStartTime=18199;StartDate=2017.01.13,22:48;Filename=mods/fh2/fht/fht_c19_tarawa_170113_2248_faLog.txt
SCORE ScoreDiff=1;PlayerName=2IG|18 R4yderPSG;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=22.160,68.205,-77.850;Time=707;Scoretype=kills
KILL;AttackerName=2IG|18 R4yderPSG;AttackerTeam=1;AttackerPos=22.160,68.205,-77.850;VictimName=1|USMC eXHaLe;VictimTeam=2;VictimPos=7.259,66.689,-82.434;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=jp_Scout;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=707
SCORE ScoreDiff=1;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-27.046,70.054,-31.906;Time=708;Scoretype=kills
KILL;AttackerName=5|USMC AL-SAHAD;AttackerTeam=2;AttackerPos=-27.046,70.054,-31.906;VictimName=2IG|15 Xant;VictimTeam=1;VictimPos=-24.696,68.930,-34.275;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=708
ENTER PlayerName=7USMC michaelau999;PlayerTeam=2;VehicleName=lvt-4;Time=708
EXIT PlayerName=7USMC michaelau999;PlayerTeam=2;VehicleName=lvt-4;VehicleTime=1.4;Time=710
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=up_cpl;PlayerPos=9.185,68.507,-101.769;Time=710;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=9.185,68.507,-101.769;VictimName=2IG|18 DanielNL;VictimTeam=1;VictimPos=8.954,68.507,-101.771;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=JP_Antitank_turtlemine;AttackerVehicle=up_cpl;AttackerWeapon=type100;Time=710
SCORE ScoreDiff=2;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-23.499,69.815,-33.492;Time=714;Scoretype=cpAssists
SCORE ScoreDiff=2;PlayerName=H|USMC florianmehne;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-21.930,72.408,-32.898;Time=714;Scoretype=cpAssists
SCORE ScoreDiff=3;PlayerName=7|USMC Spieler4;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=-22.434,72.408,-32.600;Time=714;Scoretype=cpCaptures
CAPTURE ControlPointID=1;CaptureType=neutral;CaptureTeam=1;CapturePointPos=-22.565,67.698,-35.086;Time=714
ENTER PlayerName=2IG|15 BamBam_55;PlayerTeam=1;VehicleName=aichi_val;Time=718
SCORE ScoreDiff=1;PlayerName=5|USMC RedYuri;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=m3a1_stuart_pacific;PlayerPos=-11.444,66.065,-83.840;Time=721;Scoretype=kills
KILL;AttackerName=5|USMC RedYuri;AttackerTeam=2;AttackerPos=-11.444,66.065,-83.840;VictimName=2IG18 C6Eugenio;VictimTeam=1;VictimPos=-15.962,68.927,-77.046;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=m3a1_stuart_pacific;AttackerWeapon=Coaxial_Cal30_Cam3;Time=721
SCORE ScoreDiff=1;PlayerName=5|USMC GENERAL_HUN;PlayerTeam=2;PlayerKit=UP_Engineer;PlayerVehicle=hellcat;PlayerPos=29.182,140.619,-106.347;Time=722;Scoretype=kills
SCORE ScoreDiff=1;PlayerName=1|USMC Seng711;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-123.585,68.040,184.666;Time=722;Scoretype=damageAssists
KILL;AttackerName=5|USMC GENERAL_HUN;AttackerTeam=2;AttackerPos=29.182,140.619,-106.347;VictimName=2IGI18 [HS]=>Taran;VictimTeam=1;VictimPos=23.260,66.935,-64.751;VictimKit=jp_Scout;VictimVehicle=fh1_25mmaa;AttackerKit=UP_Engineer;AttackerVehicle=hellcat;AttackerWeapon=hellcat_50cals;Time=722
EXIT PlayerName=2IGI18 [HS]=>Taran;PlayerTeam=1;VehicleName=fh1_25mmaa;VehicleTime=64.7;Time=722
EXIT PlayerName=2IG|18 Ensign_Steel;PlayerTeam=1;VehicleName=75mmdp;VehicleTime=583.9;Time=726
KILL;VictimName= 2IGI24 GrantRuss;VictimTeam=1;VictimPos=23.592,68.845,-90.339;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;Time=726
ENTER PlayerName=H|USMC florianmehne;PlayerTeam=2;VehicleName=m3a1_stuart_pacific;Time=727
SCORE ScoreDiff=1;PlayerName=5|USMC pr0z4c;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=dauntlesssbdtorch;PlayerPos=23.698,100.600,-98.874;Time=727;Scoretype=kills
KILL;AttackerName=5|USMC pr0z4c;AttackerTeam=2;AttackerPos=23.698,100.600,-98.874;VictimName=2IG|18 GGarrido;VictimTeam=1;VictimPos=24.308,68.212,-94.772;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=dauntlesssbdtorch;AttackerWeapon=DauntlessSBDtorch_50kg_bombs;Time=727
ENTER PlayerName=2IG|15 knokworst;PlayerTeam=1;VehicleName=type99_emp_bipod;Time=728
SCORE ScoreDiff=1;PlayerName=7|USMC Spindrifter49;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=34.458,69.270,-101.542;Time=730;Scoretype=kills
KILL;AttackerName=7|USMC Spindrifter49;AttackerTeam=2;AttackerPos=34.458,69.270,-101.542;VictimName=2IG|HQ Wualy;VictimTeam=1;VictimPos=34.769,69.220,-100.761;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=730
SCORE ScoreDiff=1;PlayerName=2IG|15 GABBOTTO;PlayerTeam=1;PlayerKit=UP_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-33.277,67.908,-46.655;Time=731;Scoretype=kills
KILL;AttackerName=2IG|15 GABBOTTO;AttackerTeam=1;AttackerPos=-33.277,67.908,-46.655;VictimName=7USMC michaelau999;VictimTeam=2;VictimPos=-37.057,65.456,-41.983;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=UP_Scout;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=m1garand;Time=731
ENTER PlayerName=[2IG] Humledrik;PlayerTeam=1;VehicleName=type99_emp_bipod;Time=733
SCORE ScoreDiff=1;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=21.547,68.654,-91.413;Time=733;Scoretype=kills
KILL;AttackerName= 2IG|HQSir_Kows;AttackerTeam=1;AttackerPos=21.547,68.654,-91.413;VictimName=1|USMC KarlGeorg;VictimTeam=2;VictimPos=18.467,68.474,-91.630;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=JP_Antitank_turtlemine;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type100;Time=733
EXIT PlayerName=2IG|15 knokworst;PlayerTeam=1;VehicleName=type99_emp_bipod;VehicleTime=6.6;Time=734
SCORE ScoreDiff=1;PlayerName=H|USMC florianmehne;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=m3a1_stuart_pacific;PlayerPos=-21.050,68.413,-46.449;Time=738;Scoretype=kills
KILL;AttackerName=H|USMC florianmehne;AttackerTeam=2;AttackerPos=-21.050,68.413,-46.449;VictimName=2IG|18 Ensign_Steel;VictimTeam=1;VictimPos=29.374,69.012,-63.302;VictimKit=JP_Antitank_turtlemine;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=m3a1_stuart_pacific;AttackerWeapon=Coaxial_Cal30_Cam3;Time=738
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=up_cpl;PlayerPos=9.540,67.577,-98.331;Time=738;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=9.540,67.577,-98.331;VictimName=2IGI18 [HS]=>Taran;VictimTeam=1;VictimPos=9.116,68.507,-101.458;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=JP_Antitank_turtlemine;AttackerVehicle=up_cpl;AttackerWeapon=type100;Time=738
ENTER PlayerName=24[2IG [24th][2IG]~Goda;PlayerTeam=1;VehicleName=fh1_25mmaa;Time=738
ENTER PlayerName=[2IG] Otto1;PlayerTeam=1;VehicleName=type99_emp_bipod;Time=739
SCORE ScoreDiff=1;PlayerName=5|USMC GENERAL_HUN;PlayerTeam=2;PlayerKit=UP_Engineer;PlayerVehicle=hellcat;PlayerPos=19.877,131.600,-21.661;Time=740;Scoretype=kills
KILL;AttackerName=5|USMC GENERAL_HUN;AttackerTeam=2;AttackerPos=19.877,131.600,-21.661;VictimName=[F|H] SturmFlim13;VictimTeam=1;VictimPos=42.977,66.040,-39.683;VictimKit=JP_LMG_Limited;VictimVehicle=75mmdp;AttackerKit=UP_Engineer;AttackerVehicle=hellcat;AttackerWeapon=hellcat_50cals;Time=740
EXIT PlayerName=[F|H] SturmFlim13;PlayerTeam=1;VehicleName=75mmdp;VehicleTime=568.1;Time=740
SCORE ScoreDiff=1;PlayerName=5|USMC pr0z4c;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=dauntlesssbdtorch;PlayerPos=25.140,104.798,-92.901;Time=741;Scoretype=kills
KILL;AttackerName=5|USMC pr0z4c;AttackerTeam=2;AttackerPos=25.140,104.798,-92.901;VictimName=2IG|18 DanielNL;VictimTeam=1;VictimPos=24.225,68.411,-91.020;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=dauntlesssbdtorch;AttackerWeapon=DauntlessSBDtorch_USA_500lb_DB;Time=741
SCORE ScoreDiff=1;PlayerName=5|USMC pr0z4c;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=dauntlesssbdtorch;PlayerPos=25.140,104.798,-92.901;Time=741;Scoretype=kills
KILL;AttackerName=5|USMC pr0z4c;AttackerTeam=2;AttackerPos=25.140,104.798,-92.901;VictimName=2IG|18 R4yderPSG;VictimTeam=1;VictimPos=24.201,68.431,-82.669;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=dauntlesssbdtorch;AttackerWeapon=DauntlessSBDtorch_USA_500lb_DB;Time=741
SCORE ScoreDiff=1;PlayerName=1IUSMC Haraldt;PlayerTeam=2;PlayerKit=UW_Engineer_M1903a1_Satchel_nowrench;PlayerVehicle=up_cpl;PlayerPos=-34.375,68.076,-53.504;Time=744;Scoretype=kills
KILL;AttackerName=1IUSMC Haraldt;AttackerTeam=2;AttackerPos=-34.375,68.076,-53.504;VictimName=2IG|15 GABBOTTO;VictimTeam=1;VictimPos=-32.203,68.134,-47.700;VictimKit=UP_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UW_Engineer_M1903a1_Satchel_nowrench;AttackerVehicle=up_cpl;AttackerWeapon=m1903a1;Time=744
ENTER PlayerName=2IG15 [F|H]Gunghoo;PlayerTeam=1;VehicleName=75mmdp;Time=744
SCORE ScoreDiff=1;PlayerName=T|USMC atElmo;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-105.018,71.235,184.666;Time=750;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-16.032,68.787,-42.255;Time=750;Scoretype=targetAssists
KILL;AttackerName=T|USMC atElmo;AttackerTeam=2;AttackerPos=-105.018,71.235,184.666;VictimName=2IG|15 papa@FH2;VictimTeam=1;VictimPos=32.156,68.577,-61.266;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_alt_GunBarrel;Time=750
SCORE ScoreDiff=1;PlayerName=T|USMC atElmo;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-105.018,71.235,184.666;Time=750;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-16.032,68.787,-42.255;Time=750;Scoretype=targetAssists
KILL;AttackerName=T|USMC atElmo;AttackerTeam=2;AttackerPos=-105.018,71.235,184.666;VictimName=2IG|15 The_Spine;VictimTeam=1;VictimPos=31.688,69.089,-60.749;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_alt_GunBarrel;Time=750
SCORE ScoreDiff=1;PlayerName=T|USMC atElmo;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-105.018,71.235,184.666;Time=750;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-16.030,68.787,-42.209;Time=750;Scoretype=targetAssists
KILL;AttackerName=T|USMC atElmo;AttackerTeam=2;AttackerPos=-105.018,71.235,184.666;VictimName=2IG15 [F|H]Gunghoo;VictimTeam=1;VictimPos=36.708,66.152,-57.586;VictimKit=jp_RifleAssault;VictimVehicle=75mmdp;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_1_GunBarrel;Time=750
EXIT PlayerName=2IG15 [F|H]Gunghoo;PlayerTeam=1;VehicleName=75mmdp;VehicleTime=5.7;Time=750
ENTER PlayerName=1|USMC Hawk2k9;PlayerTeam=2;VehicleName=kurogane;Time=750
SCORE ScoreDiff=1;PlayerName=5|USMC RedYuri;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=m3a1_stuart_pacific;PlayerPos=-13.114,68.665,-96.532;Time=751;Scoretype=kills
KILL;AttackerName=5|USMC RedYuri;AttackerTeam=2;AttackerPos=-13.114,68.665,-96.532;VictimName=2IGI24 Lebowski(rus);VictimTeam=1;VictimPos=-0.661,69.010,-76.939;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=m3a1_stuart_pacific;AttackerWeapon=Coaxial_Cal30_Cam3;Time=751
SCORE ScoreDiff=1;PlayerName=5|USMC GENERAL_HUN;PlayerTeam=2;PlayerKit=UP_Engineer;PlayerVehicle=hellcat;PlayerPos=-24.133,140.746,-16.237;Time=753;Scoretype=kills
KILL;AttackerName=5|USMC GENERAL_HUN;AttackerTeam=2;AttackerPos=-24.133,140.746,-16.237;VictimName=2IG|15 BamBam_55;VictimTeam=1;VictimPos=-45.376,174.872,-49.193;VictimKit=JP_Antitank_turtlemine;VictimVehicle=aichi_val;AttackerKit=UP_Engineer;AttackerVehicle=hellcat;AttackerWeapon=hellcat_50cals;Time=753
EXIT PlayerName=2IG|15 BamBam_55;PlayerTeam=1;VehicleName=aichi_val;VehicleTime=34.8;Time=753
EXIT PlayerName=1|USMC Hawk2k9;PlayerTeam=2;VehicleName=kurogane;VehicleTime=3.4;Time=753
SCORE ScoreDiff=1;PlayerName=1|USMC Dreloc;PlayerTeam=2;PlayerKit=UP_Engineer;PlayerVehicle=up_cpl;PlayerPos=8.304,68.507,-101.906;Time=757;Scoretype=kills
KILL;AttackerName=1|USMC Dreloc;AttackerTeam=2;AttackerPos=8.304,68.507,-101.906;VictimName= 2IGI24 GrantRuss;VictimTeam=1;VictimPos=9.498,68.504,-102.425;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Engineer;AttackerVehicle=up_cpl;AttackerWeapon=m1carbine;Time=757
SCORE ScoreDiff=1;PlayerName=7|USMC Spindrifter49;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=27.907,67.808,-97.429;Time=758;Scoretype=kills
KILL;AttackerName=7|USMC Spindrifter49;AttackerTeam=2;AttackerPos=27.907,67.808,-97.429;VictimName=24[2IG [24th][2IG]~Goda;VictimTeam=1;VictimPos=25.444,67.114,-97.215;VictimKit=JP_LMG_Limited;VictimVehicle=fh1_25mmaa;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=758
EXIT PlayerName=24[2IG [24th][2IG]~Goda;PlayerTeam=1;VehicleName=fh1_25mmaa;VehicleTime=19.8;Time=758
SCORE ScoreDiff=1;PlayerName=2IG|18 GGarrido;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=jp_rilfe_khaki;PlayerPos=31.803,68.440,-97.552;Time=765;Scoretype=kills
KILL;AttackerName=2IG|18 GGarrido;AttackerTeam=1;AttackerPos=31.803,68.440,-97.552;VictimName=7|USMC Spindrifter49;VictimTeam=2;VictimPos=27.850,68.154,-96.789;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=JP_Engineer_type93;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=765
SCORE ScoreDiff=1;PlayerName=[2IG] Otto1;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=type99_emp_bipod;PlayerPos=6.257,66.947,-55.666;Time=768;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=2IG|15 GABBOTTO;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=57.272,68.821,-73.971;Time=768;Scoretype=damageAssists
KILL;AttackerName=[2IG] Otto1;AttackerTeam=1;AttackerPos=6.257,66.947,-55.666;VictimName=5|USMC AL-SAHAD;VictimTeam=2;VictimPos=-9.591,68.335,-48.318;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=jp_RifleAssault;AttackerVehicle=type99_emp_bipod;AttackerWeapon=type99_armament;Time=768
ENTER PlayerName=2IG|15 papa@FH2;PlayerTeam=1;VehicleName=type99_emp_bipod;Time=770
SCORE ScoreDiff=1;PlayerName=7[1USM CLavish;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=8.989,69.853,-105.841;Time=771;Scoretype=kills
KILL;AttackerName=7[1USM CLavish;AttackerTeam=2;AttackerPos=8.989,69.853,-105.841;VictimName=2IGI18 [HS]=>Taran;VictimTeam=1;VictimPos=27.706,68.141,-96.791;VictimKit=UP_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=771
ENTER PlayerName=2IG|15 Ephiriel;PlayerTeam=1;VehicleName=fh1_25mmaa;Time=771
EXIT PlayerName=2IG|15 papa@FH2;PlayerTeam=1;VehicleName=type99_emp_bipod;VehicleTime=4.6;Time=774
EXIT PlayerName=[2IG] Otto1;PlayerTeam=1;VehicleName=type99_emp_bipod;VehicleTime=36.1;Time=775
ENTER PlayerName=2IG|15 BamBam_55;PlayerTeam=1;VehicleName=type99_emp_bipod;Time=778
SCORE ScoreDiff=1;PlayerName=1|USMC Seng711;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-123.585,68.040,184.666;Time=778;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=7|USMC Spindrifter49;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-58.723,67.343,-99.842;Time=778;Scoretype=targetAssists
KILL;AttackerName=1|USMC Seng711;AttackerTeam=2;AttackerPos=-123.585,68.040,184.666;VictimName=2IG18 C6Eugenio;VictimTeam=1;VictimPos=24.794,68.434,-84.351;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_1_GunBarrel;Time=778
SCORE ScoreDiff=1;PlayerName=H|USMC florianmehne;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=m3a1_stuart_pacific;PlayerPos=-14.861,68.542,-46.871;Time=779;Scoretype=kills
KILL;AttackerName=H|USMC florianmehne;AttackerTeam=2;AttackerPos=-14.861,68.542,-46.871;VictimName=[2IG] Humledrik;VictimTeam=1;VictimPos=26.458,66.679,-58.789;VictimKit=jp_RifleAssault;VictimVehicle=type99_emp_bipod;AttackerKit=UP_Scout;AttackerVehicle=m3a1_stuart_pacific;AttackerWeapon=Coaxial_Cal30_Cam3;Time=779
EXIT PlayerName=[2IG] Humledrik;PlayerTeam=1;VehicleName=type99_emp_bipod;VehicleTime=46.2;Time=779
SCORE ScoreDiff=1;PlayerName=5|USMC RedYuri;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=m3a1_stuart_pacific;PlayerPos=-13.883,68.705,-96.437;Time=781;Scoretype=kills
KILL;AttackerName=5|USMC RedYuri;AttackerTeam=2;AttackerPos=-13.883,68.705,-96.437;VictimName= 2IG|HQSir_Kows;VictimTeam=1;VictimPos=-12.063,67.739,-100.847;VictimKit=JP_Antitank_turtlemine;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=m3a1_stuart_pacific;AttackerWeapon=m3a1_stuart_pacific_maingun_he;Time=781
ENTER PlayerName=7USMC michaelau999;PlayerTeam=2;VehicleName=m4a3;Time=781
SCORE ScoreDiff=1;PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;PlayerKit=UP_SMGAssault;PlayerVehicle=up_pvt;PlayerPos=28.472,67.337,-98.932;Time=781;Scoretype=kills
KILL;AttackerName=1[1MD] HochuDeutschmeis;AttackerTeam=2;AttackerPos=28.472,67.337,-98.932;VictimName=2IG|18 GGarrido;VictimTeam=1;VictimPos=28.034,67.896,-97.268;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_SMGAssault;AttackerVehicle=up_pvt;AttackerWeapon=thompsonm1a1;Time=781
EXIT PlayerName=2IG|15 BamBam_55;PlayerTeam=1;VehicleName=type99_emp_bipod;VehicleTime=4.9;Time=783
SCORE ScoreDiff=1;PlayerName=[F|H] SturmFlim13;PlayerTeam=1;PlayerKit=JP_LMG_Limited;PlayerVehicle=jp_rilfe_khaki;PlayerPos=11.895,68.597,-71.734;Time=784;Scoretype=kills
KILL;AttackerName=[F|H] SturmFlim13;AttackerTeam=1;AttackerPos=11.895,68.597,-71.734;VictimName=1|1USM Shogun007;VictimTeam=2;VictimPos=8.817,69.779,-87.485;VictimKit=UP_LMG_Limited;VictimVehicle=up_pvt;AttackerKit=JP_LMG_Limited;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type99_k;Time=784
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=up_cpl;PlayerPos=21.088,67.960,-100.742;Time=784;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=21.088,67.960,-100.742;VictimName=2IGI24 Lebowski(rus);VictimTeam=1;VictimPos=20.218,68.842,-105.161;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=JP_Antitank_turtlemine;AttackerVehicle=up_cpl;AttackerWeapon=type100;Time=784
SCORE ScoreDiff=1;PlayerName=24[2IG [24th][2IG]~Goda;PlayerTeam=1;PlayerKit=JP_LMG_Limited;PlayerVehicle=jp_rilfe_khaki;PlayerPos=32.525,69.306,-100.139;Time=784;Scoretype=kills
KILL;AttackerName=24[2IG [24th][2IG]~Goda;AttackerTeam=1;AttackerPos=32.525,69.306,-100.139;VictimName=1[1MD] HochuDeutschmeis;VictimTeam=2;VictimPos=27.724,68.224,-96.586;VictimKit=UP_SMGAssault;VictimVehicle=up_pvt;AttackerKit=JP_LMG_Limited;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type99_kassault;Time=784
SCORE ScoreDiff=1;PlayerName=H|USMC florianmehne;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=m3a1_stuart_pacific;PlayerPos=-14.841,68.544,-46.896;Time=786;Scoretype=kills
KILL;AttackerName=H|USMC florianmehne;AttackerTeam=2;AttackerPos=-14.841,68.544,-46.896;VictimName=2IG|15 knokworst;VictimTeam=1;VictimPos=44.129,68.360,-41.476;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=m3a1_stuart_pacific;AttackerWeapon=Coaxial_Cal30_Cam3;Time=786
EXIT PlayerName=5|USMC GENERAL_HUN;PlayerTeam=2;VehicleName=hellcat;VehicleTime=118.4;Time=788
SCORE ScoreDiff=1;PlayerName=24[2IG [24th][2IG]~Goda;PlayerTeam=1;PlayerKit=JP_LMG_Limited;PlayerVehicle=jp_rilfe_khaki;PlayerPos=28.923,68.862,-101.406;Time=790;Scoretype=kills
SCORE ScoreDiff=1;PlayerName=2IG|15 knokworst;PlayerTeam=1;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=44.379,67.471,-41.497;Time=790;Scoretype=damageAssists
KILL;AttackerName=24[2IG [24th][2IG]~Goda;AttackerTeam=1;AttackerPos=28.923,68.862,-101.406;VictimName=1|USMC Hawk2k9;VictimTeam=2;VictimPos=22.981,68.820,-99.342;VictimKit=JP_Antitank_turtlemine;VictimVehicle=up_cpl;AttackerKit=JP_LMG_Limited;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type99_kassault;Time=790
ENTER PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;VehicleName=lvt-4;Time=792
EXIT PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;VehicleName=lvt-4;VehicleTime=1.3;Time=793
ENTER PlayerName=24[2IG [24th][2IG]~Goda;PlayerTeam=1;VehicleName=fh1_25mmaa;Time=795
ENTER PlayerName=5|USMC GENERAL_HUN;PlayerTeam=2;VehicleName=f4u1a_corsair;Time=799
SCORE ScoreDiff=1;PlayerName=1|USMC KarlGeorg;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=24.848,69.740,-104.020;Time=800;Scoretype=kills
KILL;AttackerName=1|USMC KarlGeorg;AttackerTeam=2;AttackerPos=24.848,69.740,-104.020;VictimName=2IG|HQ Wualy;VictimTeam=1;VictimPos=27.983,67.922,-104.099;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=m1garand;Time=800
