INIT LevelName=fht_c19_tarawa;fhtd.roundStartTime=20439;StartDate=2017.01.13,23:25;Filename=mods/fh2/fht/fht_c19_tarawa_170113_2325_faLog.txt
INIT LevelName=fht_c19_tarawa;fhtd.roundStartTime=20439;StartDate=2017.01.13,23:25;Filename=mods/fh2/fht/fht_c19_tarawa_170113_2325_faLog.txt
KILL;AttackerName=1IUSMC Haraldt;AttackerTeam=2;AttackerPos=-47.419,65.106,-46.609;VictimName=2IG|15 Xant;VictimTeam=1;VictimPos=-32.192,69.340,-39.759;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=607
ENTER PlayerName=7|USMC Spindrifter49;PlayerTeam=2;VehicleName=75mmdp;Time=610
SCORE ScoreDiff=1;PlayerName=2IG|24 Vlasov;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=jp_rilfe_khaki;PlayerPos=100.354,74.876,37.130;Time=610;Scoretype=kills
KILL;AttackerName=2IG|24 Vlasov;AttackerTeam=1;AttackerPos=100.354,74.876,37.130;VictimName=1|USMC jay919;VictimTeam=2;VictimPos=98.974,67.634,39.031;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=JP_Engineer_type93;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=610
SCORE ScoreDiff=1;PlayerName=T|USMC atElmo;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-105.018,71.235,184.666;Time=610;Scoretype=kills
SCORE ScoreDiff=3;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=lcvp;PlayerPos=-181.925,64.995,-157.239;Time=610;Scoretype=targetAssists
KILL;AttackerName=T|USMC atElmo;AttackerTeam=2;AttackerPos=-105.018,71.235,184.666;VictimName=2IG|15 The_Spine;VictimTeam=1;VictimPos=-53.494,68.222,-102.592;VictimKit=JP_Engineer_type93;VictimVehicle=8inch_defgun;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_1_GunBarrel;Time=610
EXIT PlayerName=2IG|15 The_Spine;PlayerTeam=1;VehicleName=8inch_defgun;VehicleTime=103.7;Time=610
ENTER PlayerName=2IG|15 Ephiriel;PlayerTeam=1;VehicleName=fh1_25mmaa;Time=611
SCORE ScoreDiff=1;PlayerName=7USMC -Kwiot-;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=fh1_25mmaa;PlayerPos=172.337,68.056,-30.954;Time=613;Scoretype=kills
KILL;AttackerName=7USMC -Kwiot-;AttackerTeam=2;AttackerPos=172.337,68.056,-30.954;VictimName=2IGCpt Malleus_RUSSI;VictimTeam=1;VictimPos=95.612,68.337,21.911;VictimKit=jp_Scout;VictimVehicle=type95_hago;AttackerKit=UP_Scout;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel1;Time=613
EXIT PlayerName=2IGCpt Malleus_RUSSI;PlayerTeam=1;VehicleName=type95_hago;VehicleTime=49.7;Time=613
SCORE ScoreDiff=-4;PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=187.636,68.423,-28.981;Time=614;Scoretype=TKs
KILL;AttackerName=5|USMC AL-SAHAD;AttackerTeam=2;AttackerPos=187.636,68.423,-28.981;VictimName=7USMC -Kwiot-;VictimTeam=2;VictimPos=172.337,68.056,-30.954;VictimKit=UP_Scout;VictimVehicle=fh1_25mmaa;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=614
EXIT PlayerName=7USMC -Kwiot-;PlayerTeam=2;VehicleName=fh1_25mmaa;VehicleTime=20.9;Time=614
ENTER PlayerName= [F|H]Papillon;PlayerTeam=2;VehicleName=hellcat;Time=617
EXIT PlayerName= [F|H]Papillon;PlayerTeam=2;VehicleName=hellcat;VehicleTime=3.8;Time=621
EXIT PlayerName=2IG|18 R4yderPSG;PlayerTeam=1;VehicleName=fh1_25mmaa;VehicleTime=425.3;Time=623
ENTER PlayerName=1|USMC jay919;PlayerTeam=2;VehicleName=lcvp;Time=624
ENTER PlayerName=7USMC -Kwiot-;PlayerTeam=2;VehicleName=lcvp;Time=624
ENTER PlayerName= [F|H]Papillon;PlayerTeam=2;VehicleName=f4u1a_corsair;Time=624
ENTER PlayerName=1|USMC sch@mpus;PlayerTeam=2;VehicleName=lvt-4;Time=625
EXIT PlayerName=7USMC -Kwiot-;PlayerTeam=2;VehicleName=lcvp;VehicleTime=1.8;Time=626
EXIT PlayerName=2IG|18 GGarrido;PlayerTeam=1;VehicleName=fh1_25mmaa;VehicleTime=449.4;Time=627
ENTER PlayerName=2IG|15 knokworst;PlayerTeam=1;VehicleName=fh1_25mmaa;Time=627
SCORE ScoreDiff=2;PlayerName=[2IG] Humledrik;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-42.841,69.455,-97.654;Time=628;Scoretype=Unknown
SCORE ScoreDiff=1;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=140.325,69.980,-86.485;Time=629;Scoretype=kills
KILL;AttackerName= 2IG|HQSir_Kows;AttackerTeam=1;AttackerPos=140.325,69.980,-86.485;VictimName=7|USMC Spieler4;VictimTeam=2;VictimPos=141.552,66.717,-88.735;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=jp_NCO;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type100;Time=629
ENTER PlayerName=1IUSMC Haraldt;PlayerTeam=2;VehicleName=75mmdp;Time=632
EXIT PlayerName=1IUSMC Haraldt;PlayerTeam=2;VehicleName=75mmdp;VehicleTime=1.5;Time=634
ENTER PlayerName=2IG|15 papa@FH2;PlayerTeam=1;VehicleName=8inch_defgun;Time=634
SCORE ScoreDiff=1;PlayerName=1IUSMC Haraldt;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-32.550,67.908,-46.666;Time=640;Scoretype=kills
KILL;AttackerName=1IUSMC Haraldt;AttackerTeam=2;AttackerPos=-32.550,67.908,-46.666;VictimName=2IG|15 [F|H]RAnDOOm;VictimTeam=1;VictimPos=-32.782,67.908,-46.809;VictimKit=JP_NCO_rifle;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=640
SCORE ScoreDiff=1;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=153.529,69.144,-84.709;Time=642;Scoretype=kills
KILL;AttackerName= 2IG|HQSir_Kows;AttackerTeam=1;AttackerPos=153.529,69.144,-84.709;VictimName= [F|H]Quicksilver;VictimTeam=2;VictimPos=158.890,67.096,-86.706;VictimKit=UW_Engineer_M1903a1_Satchel_nowrench;VictimVehicle=up_cpl;AttackerKit=jp_NCO;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type100;Time=642
ENTER PlayerName=7[1USM CLavish;PlayerTeam=2;VehicleName=75mmdp;Time=643
EXIT PlayerName=2IG|15 Ephiriel;PlayerTeam=1;VehicleName=fh1_25mmaa;VehicleTime=31.4;Time=643
SCORE ScoreDiff=1;PlayerName=2IG|15 papa@FH2;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=8inch_defgun;PlayerPos=-50.171,71.276,-100.522;Time=646;Scoretype=kills
KILL;AttackerName=2IG|15 papa@FH2;AttackerTeam=1;AttackerPos=-50.171,71.276,-100.522;VictimName=1|USMC sch@mpus;VictimTeam=2;VictimPos=-104.352,65.115,-19.946;VictimKit=UP_Scout;VictimVehicle=lvt-4;AttackerKit=JP_Engineer_type93;AttackerVehicle=8inch_defgun;AttackerWeapon=8inch_defgun_barrel;Time=646
EXIT PlayerName=1|USMC sch@mpus;PlayerTeam=2;VehicleName=lvt-4;VehicleTime=20.1;Time=646
SCORE ScoreDiff=1;PlayerName=5|USMC RedYuri;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=93.636,67.236,32.178;Time=646;Scoretype=kills
KILL;AttackerName=5|USMC RedYuri;AttackerTeam=2;AttackerPos=93.636,67.236,32.178;VictimName=2IG|24 Vlasov;VictimTeam=1;VictimPos=94.580,68.375,33.263;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=m1garand;Time=646
SCORE ScoreDiff=1;PlayerName=T|USMC atElmo;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-105.018,71.235,184.666;Time=649;Scoretype=kills
SCORE ScoreDiff=3;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=lcvp;PlayerPos=-159.374,64.994,-159.855;Time=649;Scoretype=targetAssists
KILL;AttackerName=T|USMC atElmo;AttackerTeam=2;AttackerPos=-105.018,71.235,184.666;VictimName=2IG|15 papa@FH2;VictimTeam=1;VictimPos=-50.171,71.276,-100.522;VictimKit=JP_Engineer_type93;VictimVehicle=8inch_defgun;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_1_GunBarrel;Time=649
EXIT PlayerName=2IG|15 papa@FH2;PlayerTeam=1;VehicleName=8inch_defgun;VehicleTime=15.4;Time=649
SCORE ScoreDiff=1;PlayerName=T|USMC atElmo;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-105.018,71.235,184.666;Time=649;Scoretype=kills
SCORE ScoreDiff=3;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=lcvp;PlayerPos=-159.374,64.994,-159.855;Time=649;Scoretype=targetAssists
KILL;AttackerName=T|USMC atElmo;AttackerTeam=2;AttackerPos=-105.018,71.235,184.666;VictimName=2IG|15 The_Spine;VictimTeam=1;VictimPos=-52.875,70.407,-101.026;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_1_GunBarrel;Time=649
SCORE ScoreDiff=1;PlayerName=7[1USM CLavish;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=75mmdp;PlayerPos=153.904,66.222,-20.111;Time=653;Scoretype=kills
KILL;AttackerName=7[1USM CLavish;AttackerTeam=2;AttackerPos=153.904,66.222,-20.111;VictimName= 2IGI24 GrantRuss;VictimTeam=1;VictimPos=139.929,67.288,-21.135;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=75mmdp;AttackerWeapon=75mmDP_barrel_he;Time=653
SCORE ScoreDiff=1;PlayerName=1IUSMC Haraldt;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-32.691,67.908,-46.813;Time=654;Scoretype=kills
KILL;AttackerName=1IUSMC Haraldt;AttackerTeam=2;AttackerPos=-32.691,67.908,-46.813;VictimName=2IG|15 Ephiriel;VictimTeam=1;VictimPos=-32.711,67.908,-47.536;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=654
SCORE ScoreDiff=3;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=157.905,71.036,-77.569;Time=657;Scoretype=Unknown
SCORE ScoreDiff=1;PlayerName=2IG|15 GABBOTTO;PlayerTeam=1;PlayerKit=JP_LMG_Limited;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-28.630,69.710,-33.435;Time=665;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=2IG|15 [F|H]RAnDOOm;PlayerTeam=1;PlayerKit=JP_NCO_rifle;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-28.152,68.587,-53.763;Time=665;Scoretype=damageAssists
KILL;AttackerName=2IG|15 GABBOTTO;AttackerTeam=1;AttackerPos=-28.630,69.710,-33.435;VictimName=1IUSMC Haraldt;VictimTeam=2;VictimPos=-30.693,68.412,-46.644;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=JP_LMG_Limited;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type99_k;Time=665
ENTER PlayerName=1|USMC KarlGeorg;PlayerTeam=2;VehicleName=lcvp;Time=667
SCORE ScoreDiff=3;PlayerName=2IG|15 knokworst;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=fh1_25mmaa;PlayerPos=-42.991,68.471,-97.313;Time=672;Scoretype=kills
KILL;VictimName= [F|H]Papillon;VictimTeam=2;VictimPos=23.526,69.711,-100.223;VictimKit=UP_RifleAssault;VictimVehicle=f4u1a_corsair;Time=672
EXIT PlayerName= [F|H]Papillon;PlayerTeam=2;VehicleName=f4u1a_corsair;VehicleTime=48.2;Time=672
ENTER PlayerName=2IG|15 [F|H]RAnDOOm;PlayerTeam=1;VehicleName=75mmdp;Time=673
SCORE ScoreDiff=4;PlayerName=2IG|24 R0I0R;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=a6m_zero;PlayerPos=26.446,188.961,125.195;Time=674;Scoretype=kills
KILL;AttackerName=2IG|24 R0I0R;AttackerTeam=1;AttackerPos=26.446,188.961,125.195;VictimName=1|USMC jay919;VictimTeam=2;VictimPos=59.648,64.986,125.445;VictimKit=UP_Scout;VictimVehicle=lcvp;AttackerKit=JP_Engineer_type93;AttackerVehicle=a6m_zero;AttackerWeapon=a6m_zero_Cannons2;Time=674
EXIT PlayerName=1|USMC jay919;PlayerTeam=2;VehicleName=lcvp;VehicleTime=50.0;Time=674
ENTER PlayerName=2IG|18 GGarrido;PlayerTeam=1;VehicleName=fh1_25mmaa;Time=674
SCORE ScoreDiff=1;PlayerName=5|USMC pr0z4c;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=dauntlesssbdtorch;PlayerPos=-36.763,95.837,-47.240;Time=675;Scoretype=kills
KILL;AttackerName=5|USMC pr0z4c;AttackerTeam=2;AttackerPos=-36.763,95.837,-47.240;VictimName=2IG|15 [F|H]RAnDOOm;VictimTeam=1;VictimPos=-33.085,66.875,-47.362;VictimKit=JP_NCO_rifle;VictimVehicle=75mmdp;AttackerKit=UP_Scout;AttackerVehicle=dauntlesssbdtorch;AttackerWeapon=DauntlessSBDtorch_50kg_bombs;Time=675
EXIT PlayerName=2IG|15 [F|H]RAnDOOm;PlayerTeam=1;VehicleName=75mmdp;VehicleTime=2.4;Time=675
SCORE ScoreDiff=1;PlayerName=5|USMC RedYuri;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=97.113,68.649,29.738;Time=675;Scoretype=kills
KILL;AttackerName=5|USMC RedYuri;AttackerTeam=2;AttackerPos=97.113,68.649,29.738;VictimName=2IGCpt Malleus_RUSSI;VictimTeam=1;VictimPos=95.655,68.614,-6.558;VictimKit=jp_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=m1garand;Time=675
EXIT PlayerName=1|USMC KarlGeorg;PlayerTeam=2;VehicleName=lcvp;VehicleTime=11.3;Time=678
SCORE ScoreDiff=1;PlayerName=2IG|24 Mid4eL;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=jp_rilfe_khaki;PlayerPos=127.755,69.069,-29.545;Time=680;Scoretype=kills
KILL;AttackerName=2IG|24 Mid4eL;AttackerTeam=1;AttackerPos=127.755,69.069,-29.545;VictimName=5|USMC AL-SAHAD;VictimTeam=2;VictimPos=150.680,67.334,-32.757;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=JP_Engineer_type93;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=680
SCORE ScoreDiff=1;PlayerName=T|USMC atElmo;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-105.018,71.235,184.666;Time=681;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=7[1USM CLavish;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=75mmdp;PlayerPos=153.904,66.222,-20.111;Time=681;Scoretype=targetAssists
KILL;AttackerName=T|USMC atElmo;AttackerTeam=2;AttackerPos=-105.018,71.235,184.666;VictimName=2IG15 [F|H]Gunghoo;VictimTeam=1;VictimPos=-52.991,69.934,-102.069;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_alt_GunBarrel;Time=681
ENTER PlayerName=1|1USM Shogun007;PlayerTeam=2;VehicleName=lcvp;Time=683
ENTER PlayerName=2IG|15 Ephiriel;PlayerTeam=1;VehicleName=fh1_25mmaa;Time=684
ENTER PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;VehicleName=lcvp;Time=685
ENTER PlayerName=1IUSMC Haraldt;PlayerTeam=2;VehicleName=lvt-4;Time=686
ENTER PlayerName=1|USMC Yehiel_Feiner;PlayerTeam=2;VehicleName=lcvp;Time=686
SCORE ScoreDiff=1;PlayerName=7|USMC Spieler4;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=188.443,71.378,-78.097;Time=686;Scoretype=kills
KILL;AttackerName=7|USMC Spieler4;AttackerTeam=2;AttackerPos=188.443,71.378,-78.097;VictimName= 2IG|HQSir_Kows;VictimTeam=1;VictimPos=188.174,71.839,-78.064;VictimKit=jp_NCO;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=m1garand;Time=686
EXIT PlayerName=1|USMC Yehiel_Feiner;PlayerTeam=2;VehicleName=lcvp;VehicleTime=1.6;Time=687
ENTER PlayerName=1|USMC eXHaLe;PlayerTeam=2;VehicleName=lcvp;Time=687
EXIT PlayerName=1|USMC Hawk2k9;PlayerTeam=2;VehicleName=lcvp;VehicleTime=142.4;Time=688
SCORE ScoreDiff=1;PlayerName=2IG|18 DanielNL;PlayerTeam=1;PlayerKit=JP_PickUpSniper;PlayerVehicle=jp_rilfe_khaki;PlayerPos=115.261,79.358,-56.092;Time=688;Scoretype=kills
KILL;AttackerName=2IG|18 DanielNL;AttackerTeam=1;AttackerPos=115.261,79.358,-56.092;VictimName=7[1MD] GeoPat;VictimTeam=2;VictimPos=114.824,79.358,-55.826;VictimKit=UP_NCO_rifle;VictimVehicle=up_2Marine_sgt;AttackerKit=JP_PickUpSniper;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka_scope;Time=688
EXIT PlayerName=1|USMC eXHaLe;PlayerTeam=2;VehicleName=lcvp;VehicleTime=1.3;Time=689
EXIT PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;VehicleName=lcvp;VehicleTime=3.9;Time=689
SCORE ScoreDiff=1;PlayerName=2IG|15 The_Spine;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-51.381,69.599,-103.725;Time=690;Scoretype=kills
KILL;AttackerName=2IG|15 The_Spine;AttackerTeam=1;AttackerPos=-51.381,69.599,-103.725;VictimName=1|1USM Shogun007;VictimTeam=2;VictimPos=-60.074,65.590,-110.459;VictimKit=UP_LMG_Limited;VictimVehicle=lcvp;AttackerKit=JP_Engineer_type93;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=690
EXIT PlayerName=1|1USM Shogun007;PlayerTeam=2;VehicleName=lcvp;VehicleTime=6.6;Time=690
SCORE ScoreDiff=3;PlayerName=2IG|15 BamBam_55;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=a6m_zero;PlayerPos=-150.447,162.656,60.400;Time=692;Scoretype=kills
KILL;AttackerName=2IG|15 BamBam_55;AttackerTeam=1;AttackerPos=-150.447,162.656,60.400;VictimName=5|USMC pr0z4c;VictimTeam=2;VictimPos=-179.231,187.522,63.699;VictimKit=UP_Scout;VictimVehicle=dauntlesssbdtorch;AttackerKit=jp_RifleAssault;AttackerVehicle=a6m_zero;AttackerWeapon=a6m_zero_Cannons1;Time=692
EXIT PlayerName=5|USMC pr0z4c;PlayerTeam=2;VehicleName=dauntlesssbdtorch;VehicleTime=194.3;Time=692
SCORE ScoreDiff=1;PlayerName=H|USMC florianmehne;PlayerTeam=2;PlayerKit=UP_LMG_Limited;PlayerVehicle=up_pvt;PlayerPos=123.531,69.707,-18.447;Time=692;Scoretype=kills
KILL;AttackerName=H|USMC florianmehne;AttackerTeam=2;AttackerPos=123.531,69.707,-18.447;VictimName=2IG|24 Vlasov;VictimTeam=1;VictimPos=121.250,69.118,-15.994;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_LMG_Limited;AttackerVehicle=up_pvt;AttackerWeapon=bar18a2;Time=692
EXIT PlayerName=[2IG] Otto1;PlayerTeam=1;VehicleName=type99_emp_bipod;VehicleTime=470.9;Time=695
EXIT PlayerName=2IG18 C6Eugenio;PlayerTeam=1;VehicleName=75mmdp;VehicleTime=130.8;Time=696
SCORE ScoreDiff=1;PlayerName=2IG|15 papa@FH2;PlayerTeam=1;PlayerKit=JP_PickUpSniper;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-43.475,67.618,-108.625;Time=698;Scoretype=kills
KILL;AttackerName=2IG|15 papa@FH2;AttackerTeam=1;AttackerPos=-43.475,67.618,-108.625;VictimName=1|USMC Yehiel_Feiner;VictimTeam=2;VictimPos=-51.521,66.605,-108.983;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=JP_PickUpSniper;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka_scope;Time=698
SCORE ScoreDiff=1;PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;PlayerKit=UP_SMGAssault;PlayerVehicle=up_pvt;PlayerPos=-50.723,68.248,-106.217;Time=700;Scoretype=kills
KILL;AttackerName=1[1MD] HochuDeutschmeis;AttackerTeam=2;AttackerPos=-50.723,68.248,-106.217;VictimName=2IG|15 The_Spine;VictimTeam=1;VictimPos=-42.971,67.964,-104.606;VictimKit=JP_PickUpMortar;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_SMGAssault;AttackerVehicle=up_pvt;AttackerWeapon=thompsonm1a1;Time=700
SCORE ScoreDiff=1;PlayerName=2IG|15 knokworst;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=fh1_25mmaa;PlayerPos=-42.991,68.471,-97.313;Time=702;Scoretype=kills
KILL;AttackerName=2IG|15 knokworst;AttackerTeam=1;AttackerPos=-42.991,68.471,-97.313;VictimName=1[1MD] HochuDeutschmeis;VictimTeam=2;VictimPos=-49.491,67.987,-105.754;VictimKit=UP_SMGAssault;VictimVehicle=up_pvt;AttackerKit=JP_Engineer_type93;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel2;Time=702
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-51.296,69.729,-103.176;Time=702;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=-51.296,69.729,-103.176;VictimName=2IG|15 papa@FH2;VictimTeam=1;VictimPos=-43.475,67.618,-108.625;VictimKit=JP_PickUpSniper;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=702
SCORE ScoreDiff=1;PlayerName=2IGCpt Malleus_RUSSI;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=113.068,70.130,-24.822;Time=704;Scoretype=kills
SCORE ScoreDiff=2;PlayerName= 2IGI24 GrantRuss;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=145.271,67.285,-31.731;Time=704;Scoretype=damageAssists
KILL;AttackerName=2IGCpt Malleus_RUSSI;AttackerTeam=1;AttackerPos=113.068,70.130,-24.822;VictimName=H|USMC florianmehne;VictimTeam=2;VictimPos=109.947,69.606,-21.376;VictimKit=UP_LMG_Limited;VictimVehicle=up_pvt;AttackerKit=jp_Scout;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=704
ENTER PlayerName=2IG18 C6Eugenio;PlayerTeam=1;VehicleName=75mmdp;Time=706
ENTER PlayerName=1|1USM Shogun007;PlayerTeam=2;VehicleName=lcvp;Time=708
EXIT PlayerName=1|1USM Shogun007;PlayerTeam=2;VehicleName=lcvp;VehicleTime=1.2;Time=709
SCORE ScoreDiff=1;PlayerName=2IG15 [F|H]Gunghoo;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-44.005,67.607,-105.062;Time=710;Scoretype=kills
KILL;AttackerName=2IG15 [F|H]Gunghoo;AttackerTeam=1;AttackerPos=-44.005,67.607,-105.062;VictimName=1|USMC eXHaLe;VictimTeam=2;VictimPos=-51.002,69.144,-105.053;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=JP_Engineer_type93;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=710
SCORE ScoreDiff=1;PlayerName=2IG18 C6Eugenio;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=75mmdp;PlayerPos=82.855,66.266,-30.014;Time=712;Scoretype=kills
SCORE ScoreDiff=1;PlayerName=2IGCpt Malleus_RUSSI;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=111.473,69.624,-19.394;Time=712;Scoretype=damageAssists
KILL;AttackerName=2IG18 C6Eugenio;AttackerTeam=1;AttackerPos=82.855,66.266,-30.014;VictimName=5|USMC RedYuri;VictimTeam=2;VictimPos=94.691,68.244,5.190;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=jp_Scout;AttackerVehicle=75mmdp;AttackerWeapon=75mmDP_cannon;Time=712
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-50.218,70.721,-102.048;Time=715;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=-50.218,70.721,-102.048;VictimName=2IG15 [F|H]Gunghoo;VictimTeam=1;VictimPos=-48.370,67.476,-107.372;VictimKit=JP_PickUpAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=715
ENTER PlayerName=2IG|15 GABBOTTO;PlayerTeam=1;VehicleName=type99_emp_bipod;Time=716
EXIT PlayerName=2IG|15 GABBOTTO;PlayerTeam=1;VehicleName=type99_emp_bipod;VehicleTime=2.6;Time=718
