INIT LevelName=fht_c19_tarawa;fhtd.roundStartTime=11607;StartDate=2017.01.13,20:58;Filename=mods/fh2/fht/fht_c19_tarawa_170113_2058_faLog.txt
INIT LevelName=fht_c19_tarawa;fhtd.roundStartTime=11607;StartDate=2017.01.13,20:58;Filename=mods/fh2/fht/fht_c19_tarawa_170113_2058_faLog.txt
EXIT PlayerName=2IGI24 Lebowski(rus);PlayerTeam=1;VehicleName=aichi_val;VehicleTime=11.0;Time=567
ENTER PlayerName=H|USMC florianmehne;PlayerTeam=2;VehicleName=lcvp;Time=568
ENTER PlayerName=7USMC -Kwiot-;PlayerTeam=2;VehicleName=lcvp;Time=568
ENTER PlayerName=2IGI24 Lebowski(rus);PlayerTeam=1;VehicleName=aichi_val;Time=569
SCORE ScoreDiff=1;PlayerName=2IG|15 [F|H]RAnDOOm;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-29.279,69.496,-28.165;Time=572;Scoretype=kills
SCORE ScoreDiff=1;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-12.739,66.975,-49.629;Time=572;Scoretype=Unknown
KILL;AttackerName=2IG|15 [F|H]RAnDOOm;AttackerTeam=1;AttackerPos=-29.279,69.496,-28.165;VictimName=7[1st] buddydog123;VictimTeam=2;VictimPos=-27.635,70.183,-25.571;VictimKit=UP_SMGAssault;VictimVehicle=up_pvt;AttackerKit=jp_NCO;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type100;Time=572
SCORE ScoreDiff=1;PlayerName=24[2IG [24th][2IG]~Goda;PlayerTeam=1;PlayerKit=JP_LMG_Limited;PlayerVehicle=type95_hago;PlayerPos=-26.683,68.471,-38.147;Time=573;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-13.965,67.058,-49.461;Time=573;Scoretype=Unknown
SCORE ScoreDiff=2;PlayerName=2IG|24 Vlasov;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-22.982,69.146,-41.553;Time=573;Scoretype=damageAssists
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-13.965,67.058,-49.461;Time=573;Scoretype=Unknown
KILL;AttackerName=24[2IG [24th][2IG]~Goda;AttackerTeam=1;AttackerPos=-26.683,68.471,-38.147;VictimName=5|USMC Tutvys;VictimTeam=2;VictimPos=-26.218,68.331,-38.338;VictimKit=JP_PickUpSuicide;VictimVehicle=up_cpl;AttackerKit=JP_LMG_Limited;AttackerVehicle=type95_hago;Time=573
ENTER PlayerName=5|USMC RedYuri;PlayerTeam=2;VehicleName=fh1_25mmaa;Time=573
ENTER PlayerName=2IG|15 knokworst;PlayerTeam=1;VehicleName=fh1_25mmaa;Time=576
EXIT PlayerName=5|USMC RedYuri;PlayerTeam=2;VehicleName=fh1_25mmaa;VehicleTime=3.3;Time=577
SCORE ScoreDiff=1;PlayerName=2IG|24 R0I0R;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=a6m_zero;PlayerPos=84.275,95.830,82.364;Time=578;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-19.513,69.004,-46.987;Time=578;Scoretype=Unknown
KILL;AttackerName=2IG|24 R0I0R;AttackerTeam=1;AttackerPos=84.275,95.830,82.364;VictimName=H|USMC florianmehne;VictimTeam=2;VictimPos=89.288,65.155,115.633;VictimKit=UP_Scout;VictimVehicle=lcvp;AttackerKit=JP_Engineer_type93;AttackerVehicle=a6m_zero;AttackerWeapon=a6m_zero_Cannons2;Time=578
EXIT PlayerName=H|USMC florianmehne;PlayerTeam=2;VehicleName=lcvp;VehicleTime=9.8;Time=578
EXIT PlayerName=1|USMC Seng711;PlayerTeam=2;VehicleName=lcvp;VehicleTime=90.7;Time=579
ENTER PlayerName=1|USMC Seng711;PlayerTeam=2;VehicleName=lcvp;Time=579
SCORE ScoreDiff=1;PlayerName= [F|H]Quicksilver;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-25.569,65.574,-4.201;Time=581;Scoretype=kills
KILL;AttackerName= [F|H]Quicksilver;AttackerTeam=2;AttackerPos=-25.569,65.574,-4.201;VictimName=2IG|15 [F|H]RAnDOOm;VictimTeam=1;VictimPos=-28.957,69.218,-26.688;VictimKit=UP_SMGAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=581
EXIT PlayerName=1|USMC Seng711;PlayerTeam=2;VehicleName=lcvp;VehicleTime=2.7;Time=582
ENTER PlayerName=1|USMC Seng711;PlayerTeam=2;VehicleName=lcvp;Time=582
EXIT PlayerName=1|USMC Seng711;PlayerTeam=2;VehicleName=lcvp;VehicleTime=0.3;Time=582
ENTER PlayerName=1|USMC Seng711;PlayerTeam=2;VehicleName=lcvp;Time=583
SCORE ScoreDiff=1;PlayerName=2IG|15 Xant;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-33.444,67.908,-46.708;Time=584;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-23.692,68.845,-46.382;Time=584;Scoretype=Unknown
KILL;AttackerName=2IG|15 Xant;AttackerTeam=1;AttackerPos=-33.444,67.908,-46.708;VictimName=5|USMC AL-SAHAD;VictimTeam=2;VictimPos=-34.480,67.222,-43.247;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=JP_Engineer_type93;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=584
SCORE ScoreDiff=1;PlayerName=2IG|15 Xant;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-33.444,67.908,-46.708;Time=587;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-24.166,68.665,-44.286;Time=587;Scoretype=Unknown
KILL;AttackerName=2IG|15 Xant;AttackerTeam=1;AttackerPos=-33.444,67.908,-46.708;VictimName= 5[1USMC]truth_HUN;VictimTeam=2;VictimPos=-33.531,67.837,-43.064;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=JP_Engineer_type93;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=587
ENTER PlayerName= [F|H]Papillon;PlayerTeam=2;VehicleName=pipercub_us;Time=587
EXIT PlayerName=1IUSMC Haraldt;PlayerTeam=2;VehicleName=lcvp;VehicleTime=48.6;Time=589
EXIT PlayerName=7USMC -Kwiot-;PlayerTeam=2;VehicleName=lcvp;VehicleTime=21.4;Time=590
EXIT PlayerName=1|USMC Hawk2k9;PlayerTeam=2;VehicleName=lcvp;VehicleTime=62.1;Time=590
EXIT PlayerName=1|USMC Seng711;PlayerTeam=2;VehicleName=lcvp;VehicleTime=8.2;Time=591
ENTER PlayerName=1|USMC Seng711;PlayerTeam=2;VehicleName=lcvp;Time=591
SCORE ScoreDiff=4;PlayerName=2IG|24 R0I0R;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=a6m_zero;PlayerPos=81.045,95.051,99.392;Time=592;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-24.431,68.611,-44.273;Time=592;Scoretype=Unknown
KILL;AttackerName=2IG|24 R0I0R;AttackerTeam=1;AttackerPos=81.045,95.051,99.392;VictimName=1|USMC sch@mpus;VictimTeam=2;VictimPos=88.273,64.984,75.467;VictimKit=UP_Scout;VictimVehicle=lcvp;AttackerKit=JP_Engineer_type93;AttackerVehicle=a6m_zero;AttackerWeapon=a6m_zero_Cannons1;Time=592
EXIT PlayerName=1|USMC sch@mpus;PlayerTeam=2;VehicleName=lcvp;VehicleTime=90.1;Time=592
SCORE ScoreDiff=3;PlayerName=2IG|24 Vlasov;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-27.185,68.511,-43.239;Time=594;Scoretype=Unknown
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-24.431,68.619,-44.273;Time=594;Scoretype=Unknown
SCORE ScoreDiff=1;PlayerName=2IG|15 papa@FH2;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-45.569,67.476,-76.734;Time=594;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-24.431,68.611,-44.273;Time=594;Scoretype=Unknown
KILL;AttackerName=2IG|15 papa@FH2;AttackerTeam=1;AttackerPos=-45.569,67.476,-76.734;VictimName=5|USMC pr0z4c;VictimTeam=2;VictimPos=-46.506,66.963,-77.037;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=JP_Engineer_type93;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=594
ENTER PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;VehicleName=lcvp;Time=595
SCORE ScoreDiff=1;PlayerName=2IG|15 Ephiriel;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-30.145,68.799,-40.657;Time=596;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-24.469,68.606,-44.216;Time=596;Scoretype=Unknown
KILL;AttackerName=2IG|15 Ephiriel;AttackerTeam=1;AttackerPos=-30.145,68.799,-40.657;VictimName=5|USMC RedYuri;VictimTeam=2;VictimPos=-28.935,68.781,-42.521;VictimKit=UP_LMG_Limited;VictimVehicle=up_pvt;AttackerKit=jp_RifleAssault;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=596
EXIT PlayerName=1[1MD] HochuDeutschmeis;PlayerTeam=2;VehicleName=lcvp;VehicleTime=1.5;Time=596
ENTER PlayerName=1|1USM Shogun007;PlayerTeam=2;VehicleName=lcvp;Time=596
ENTER PlayerName=1|USMC KarlGeorg;PlayerTeam=2;VehicleName=lcvp;Time=596
ENTER PlayerName=1|USMC eXHaLe;PlayerTeam=2;VehicleName=lcvp;Time=597
SCORE ScoreDiff=-1;PlayerName=2IG|24 Vlasov;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-27.513,68.358,-44.442;Time=597;Scoretype=teamVehicleDamages
EXIT PlayerName=1|USMC KarlGeorg;PlayerTeam=2;VehicleName=lcvp;VehicleTime=1.0;Time=597
SCORE ScoreDiff=1;PlayerName=T|USMC atElmo;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-105.018,71.235,184.666;Time=597;Scoretype=kills
SCORE ScoreDiff=2;PlayerName= [F|H]Quicksilver;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-25.245,65.589,-4.020;Time=597;Scoretype=targetAssists
KILL;AttackerName=T|USMC atElmo;AttackerTeam=2;AttackerPos=-105.018,71.235,184.666;VictimName=[F|H] SturmFlim13;VictimTeam=1;VictimPos=42.977,66.040,-39.683;VictimKit=JP_LMG_Limited;VictimVehicle=75mmdp;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_1_GunBarrel;Time=597
EXIT PlayerName=[F|H] SturmFlim13;PlayerTeam=1;VehicleName=75mmdp;VehicleTime=441.7;Time=597
EXIT PlayerName=1|1USM Shogun007;PlayerTeam=2;VehicleName=lcvp;VehicleTime=1.2;Time=597
ENTER PlayerName=7[1st] buddydog123;PlayerTeam=2;VehicleName=lcvp;Time=598
EXIT PlayerName=1|USMC Seng711;PlayerTeam=2;VehicleName=lcvp;VehicleTime=6.6;Time=598
ENTER PlayerName=1|USMC Seng711;PlayerTeam=2;VehicleName=lcvp;Time=598
ENTER PlayerName=5|USMC Tutvys;PlayerTeam=2;VehicleName=lcvp;Time=598
ENTER PlayerName=2IG|18 DanielNL;PlayerTeam=1;VehicleName=type97_chiha;Time=598
ENTER PlayerName=1|1USM Shogun007;PlayerTeam=2;VehicleName=lcvp;Time=598
EXIT PlayerName=7[1st] buddydog123;PlayerTeam=2;VehicleName=lcvp;VehicleTime=1.0;Time=599
EXIT PlayerName=5|USMC Tutvys;PlayerTeam=2;VehicleName=lcvp;VehicleTime=1.1;Time=599
EXIT PlayerName=1|1USM Shogun007;PlayerTeam=2;VehicleName=lcvp;VehicleTime=1.0;Time=599
EXIT PlayerName=1|USMC eXHaLe;PlayerTeam=2;VehicleName=lcvp;VehicleTime=3.2;Time=600
SCORE ScoreDiff=-4;PlayerName=2IG|15 GABBOTTO;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-23.269,68.672,-40.768;Time=602;Scoretype=TKs
KILL;AttackerName=2IG|15 GABBOTTO;AttackerTeam=1;AttackerPos=-23.269,68.672,-40.768;VictimName= 2IG|HQSir_Kows;VictimTeam=1;VictimPos=-24.587,68.632,-44.077;VictimKit=JP_Antitank_turtlemine;VictimVehicle=jp_rilfe_khaki;AttackerKit=jp_RifleAssault;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=type97;Time=602
ENTER PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;VehicleName=lcvp;Time=602
EXIT PlayerName=2IGI18 Taran121;PlayerTeam=1;VehicleName=75mmdp;VehicleTime=62.4;Time=603
EXIT PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;VehicleName=lcvp;VehicleTime=1.0;Time=603
SCORE ScoreDiff=1;PlayerName=2IG|18 DTBG;PlayerTeam=1;PlayerKit=JP_PickUpSniper;PlayerVehicle=jp_rilfe_khaki;PlayerPos=23.500,65.446,-40.492;Time=604;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=-24.535,67.828,-44.004;Time=604;Scoretype=Unknown
KILL;AttackerName=2IG|18 DTBG;AttackerTeam=1;AttackerPos=23.500,65.446,-40.492;VictimName=7|USMC Spieler4;VictimTeam=2;VictimPos=11.234,65.838,-18.234;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=JP_PickUpSniper;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka_scope;Time=604
SCORE ScoreDiff=-1;PlayerName=7USMC michaelau999;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-130.097,64.800,209.786;Time=606;Scoretype=suicides
KILL;AttackerName=7USMC michaelau999;AttackerTeam=2;AttackerPos=-130.097,64.800,209.786;VictimName=7USMC michaelau999;VictimTeam=2;VictimPos=-130.097,64.800,209.786;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;Time=606
ENTER PlayerName=2IG|15 Ephiriel;PlayerTeam=1;VehicleName=fh1_25mmaa;Time=606
ENTER PlayerName=2IGI18 Taran121;PlayerTeam=1;VehicleName=75mmdp;Time=607
SCORE ScoreDiff=1;PlayerName=2IG|15 knokworst;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=fh1_25mmaa;PlayerPos=-42.991,68.471,-97.313;Time=607;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=-24.535,67.828,-44.004;Time=607;Scoretype=Unknown
KILL;AttackerName=2IG|15 knokworst;AttackerTeam=1;AttackerPos=-42.991,68.471,-97.313;VictimName=1|USMC KarlGeorg;VictimTeam=2;VictimPos=-35.535,65.548,-14.735;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=JP_Engineer_type93;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel2;Time=607
SCORE ScoreDiff=1;PlayerName=5|USMC GENERAL_HUN;PlayerTeam=2;PlayerKit=UP_Engineer;PlayerVehicle=f4u1a_corsair;PlayerPos=-15.595,116.589,-34.261;Time=607;Scoretype=kills
KILL;AttackerName=5|USMC GENERAL_HUN;AttackerTeam=2;AttackerPos=-15.595,116.589,-34.261;VictimName=2IG|24 Vlasov;VictimTeam=1;VictimPos=-28.228,69.098,-40.822;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Engineer;AttackerVehicle=f4u1a_corsair;AttackerWeapon=f4u1a_corsair_RocketLauncher;Time=607
SCORE ScoreDiff=1;PlayerName=5|USMC GENERAL_HUN;PlayerTeam=2;PlayerKit=UP_Engineer;PlayerVehicle=f4u1a_corsair;PlayerPos=-22.217,98.944,-37.618;Time=607;Scoretype=kills
KILL;AttackerName=5|USMC GENERAL_HUN;AttackerTeam=2;AttackerPos=-22.217,98.944,-37.618;VictimName=2IG|15 Ephiriel;VictimTeam=1;VictimPos=-31.697,66.261,-41.664;VictimKit=jp_RifleAssault;VictimVehicle=fh1_25mmaa;AttackerKit=UP_Engineer;AttackerVehicle=f4u1a_corsair;AttackerWeapon=f4u1a_corsair_RocketLauncher;Time=607
EXIT PlayerName=2IG|15 Ephiriel;PlayerTeam=1;VehicleName=fh1_25mmaa;VehicleTime=1.3;Time=607
EXIT PlayerName=1|USMC Seng711;PlayerTeam=2;VehicleName=lcvp;VehicleTime=11.9;Time=610
ENTER PlayerName=1|USMC Seng711;PlayerTeam=2;VehicleName=lcvp;Time=610
ENTER PlayerName=5|USMC pr0z4c;PlayerTeam=2;VehicleName=lcvp;Time=610
ENTER PlayerName= 5[1USMC]truth_HUN;PlayerTeam=2;VehicleName=lcvp;Time=610
ENTER PlayerName=5|USMC RedYuri;PlayerTeam=2;VehicleName=lcvp;Time=610
SCORE ScoreDiff=4;PlayerName=2IGI24 Lebowski(rus);PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=aichi_val;PlayerPos=92.629,73.398,33.175;Time=611;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=-24.535,67.828,-44.004;Time=611;Scoretype=Unknown
KILL;AttackerName=2IGI24 Lebowski(rus);AttackerTeam=1;AttackerPos=92.629,73.398,33.175;VictimName=1|USMC jay919;VictimTeam=2;VictimPos=92.268,65.000,31.544;VictimKit=UW_Engineer_M1903a1_Satchel_nowrench;VictimVehicle=lcvp;AttackerKit=jp_RifleAssault;AttackerVehicle=aichi_val;AttackerWeapon=aichi_val_50kg_bombs;Time=611
EXIT PlayerName=1|USMC jay919;PlayerTeam=2;VehicleName=lcvp;VehicleTime=115.5;Time=611
EXIT PlayerName=5|USMC pr0z4c;PlayerTeam=2;VehicleName=lcvp;VehicleTime=1.2;Time=611
EXIT PlayerName=2IGI18 Taran121;PlayerTeam=1;VehicleName=75mmdp;VehicleTime=4.7;Time=611
EXIT PlayerName=5|USMC RedYuri;PlayerTeam=2;VehicleName=lcvp;VehicleTime=1.3;Time=611
EXIT PlayerName= 5[1USMC]truth_HUN;PlayerTeam=2;VehicleName=lcvp;VehicleTime=1.6;Time=612
EXIT PlayerName=1|USMC Seng711;PlayerTeam=2;VehicleName=lcvp;VehicleTime=5.1;Time=615
ENTER PlayerName=1|USMC Seng711;PlayerTeam=2;VehicleName=lcvp;Time=615
SCORE ScoreDiff=1;PlayerName=1IUSMC Haraldt;PlayerTeam=2;PlayerKit=UW_Engineer_M1903a1_Satchel_nowrench;PlayerVehicle=up_cpl;PlayerPos=-28.441,69.738,-26.751;Time=616;Scoretype=kills
KILL;AttackerName=1IUSMC Haraldt;AttackerTeam=2;AttackerPos=-28.441,69.738,-26.751;VictimName=[2IG] Otto1;VictimTeam=1;VictimPos=-27.016,69.838,-28.289;VictimKit=JP_PickUpAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UW_Engineer_M1903a1_Satchel_nowrench;AttackerVehicle=up_cpl;AttackerWeapon=m1903a1;Time=616
SCORE ScoreDiff=1;PlayerName=2IG|15 knokworst;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=fh1_25mmaa;PlayerPos=-42.991,68.471,-97.313;Time=617;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=-24.535,67.828,-44.004;Time=617;Scoretype=Unknown
KILL;AttackerName=2IG|15 knokworst;AttackerTeam=1;AttackerPos=-42.991,68.471,-97.313;VictimName=1|USMC Dreloc;VictimTeam=2;VictimPos=-34.193,65.530,-17.689;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=JP_Engineer_type93;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel2;Time=617
SCORE ScoreDiff=1;PlayerName=T|USMC atElmo;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-105.018,71.235,184.666;Time=618;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=5|USMC pr0z4c;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-35.162,65.751,-11.420;Time=618;Scoretype=targetAssists
KILL;AttackerName=T|USMC atElmo;AttackerTeam=2;AttackerPos=-105.018,71.235,184.666;VictimName=2IG|15 knokworst;VictimTeam=1;VictimPos=-42.991,68.471,-97.313;VictimKit=JP_Engineer_type93;VictimVehicle=fh1_25mmaa;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_1_GunBarrel;Time=618
EXIT PlayerName=2IG|15 knokworst;PlayerTeam=1;VehicleName=fh1_25mmaa;VehicleTime=41.8;Time=618
ENTER PlayerName=H|USMC florianmehne;PlayerTeam=2;VehicleName=hellcat;Time=620
SCORE ScoreDiff=1;PlayerName=2IG|15 GABBOTTO;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-29.523,68.940,-28.691;Time=622;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=-24.535,67.828,-44.004;Time=622;Scoretype=Unknown
KILL;AttackerName=2IG|15 GABBOTTO;AttackerTeam=1;AttackerPos=-29.523,68.940,-28.691;VictimName=1IUSMC Haraldt;VictimTeam=2;VictimPos=-28.301,69.851,-26.533;VictimKit=UW_Engineer_M1903a1_Satchel_nowrench;VictimVehicle=up_cpl;AttackerKit=jp_RifleAssault;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=622
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-31.660,65.823,-25.468;Time=622;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=-31.660,65.823,-25.468;VictimName=2IG|15 GABBOTTO;VictimTeam=1;VictimPos=-29.393,69.132,-28.782;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_Scout;AttackerVehicle=up_cpl;AttackerWeapon=m1garand;Time=622
SCORE ScoreDiff=4;PlayerName=2IG|24 Mid4eL;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=type97_chiha;PlayerPos=99.349,68.349,35.232;Time=623;Scoretype=kills
SCORE ScoreDiff=1;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=-24.535,67.828,-44.004;Time=623;Scoretype=Unknown
KILL;AttackerName=2IG|24 Mid4eL;AttackerTeam=1;AttackerPos=99.349,68.349,35.232;VictimName=1|USMC Seng711;VictimTeam=2;VictimPos=96.089,64.983,45.812;VictimKit=UP_RifleAssault;VictimVehicle=lcvp;AttackerKit=JP_Engineer_type93;AttackerVehicle=type97_chiha;AttackerWeapon=Coaxial_MG34_Cam3;Time=623
EXIT PlayerName=1|USMC Seng711;PlayerTeam=2;VehicleName=lcvp;VehicleTime=8.4;Time=623
ENTER PlayerName=1|USMC KarlGeorg;PlayerTeam=2;VehicleName=lcvp;Time=624
ENTER PlayerName=1|USMC sch@mpus;PlayerTeam=2;VehicleName=lcvp;Time=624
SCORE ScoreDiff=4;PlayerName=2IG|24 Mid4eL;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=type97_chiha;PlayerPos=99.499,68.271,36.183;Time=625;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-19.086,67.095,-49.783;Time=625;Scoretype=Unknown
KILL;AttackerName=2IG|24 Mid4eL;AttackerTeam=1;AttackerPos=99.499,68.271,36.183;VictimName=1|USMC sch@mpus;VictimTeam=2;VictimPos=96.198,64.984,42.510;VictimKit=UP_Scout;VictimVehicle=lcvp;AttackerKit=JP_Engineer_type93;AttackerVehicle=type97_chiha;AttackerWeapon=Coaxial_MG34_Cam3;Time=625
EXIT PlayerName=1|USMC sch@mpus;PlayerTeam=2;VehicleName=lcvp;VehicleTime=1.0;Time=625
EXIT PlayerName=1|USMC KarlGeorg;PlayerTeam=2;VehicleName=lcvp;VehicleTime=1.1;Time=625
SCORE ScoreDiff=-4;PlayerName=7[1st] buddydog123;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=-28.931,68.381,-25.266;Time=626;Scoretype=TKs
KILL;AttackerName=7[1st] buddydog123;AttackerTeam=2;AttackerPos=-28.931,68.381,-25.266;VictimName=1|USMC Hawk2k9;VictimTeam=2;VictimPos=-29.790,68.575,-27.464;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=UP_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=mk2pineapple;Time=626
EXIT PlayerName=2IG[24 slav_on_13;PlayerTeam=1;VehicleName=kurogane;VehicleTime=73.9;Time=628
