INIT LevelName=fht_c19_tarawa;fhtd.roundStartTime=15783;StartDate=2017.01.13,22:08;Filename=mods/fh2/fht/fht_c19_tarawa_170113_2208_faLog.txt
INIT LevelName=fht_c19_tarawa;fhtd.roundStartTime=15783;StartDate=2017.01.13,22:08;Filename=mods/fh2/fht/fht_c19_tarawa_170113_2208_faLog.txt
ENTER PlayerName=7[1st] buddydog123;PlayerTeam=2;VehicleName=m3a1_stuart_pacific;Time=706
SCORE ScoreDiff=4;PlayerName=2IG|15 [F|H]RAnDOOm;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=75mmdp;PlayerPos=-33.085,66.875,-47.362;Time=710;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=-46.877,66.572,-108.157;Time=710;Scoretype=Unknown
KILL;AttackerName=2IG|15 [F|H]RAnDOOm;AttackerTeam=1;AttackerPos=-33.085,66.875,-47.362;VictimName=1|USMC Hawk2k9;VictimTeam=2;VictimPos=-47.241,64.984,-36.456;VictimKit=UP_NCO_rifle;VictimVehicle=lcvp;AttackerKit=jp_NCO;AttackerVehicle=75mmdp;AttackerWeapon=75mmDP_cannon;Time=710
EXIT PlayerName=1|USMC Hawk2k9;PlayerTeam=2;VehicleName=lcvp;VehicleTime=13.0;Time=710
ENTER PlayerName=2IG|24 Mid4eL;PlayerTeam=1;VehicleName=type95_hago;Time=712
EXIT PlayerName=2IG|24 Mid4eL;PlayerTeam=1;VehicleName=type95_hago;VehicleTime=1.0;Time=713
ENTER PlayerName=2IG|24 Mid4eL;PlayerTeam=1;VehicleName=type95_hago;Time=715
SCORE ScoreDiff=1;PlayerName=1|USMC Seng711;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-123.585,68.040,184.666;Time=716;Scoretype=kills
SCORE ScoreDiff=1;PlayerName=T|USMC atElmo;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-105.018,71.235,184.666;Time=716;Scoretype=damageAssists
SCORE ScoreDiff=2;PlayerName=7USMC michaelau999;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-46.947,65.077,4.386;Time=716;Scoretype=targetAssists
KILL;AttackerName=1|USMC Seng711;AttackerTeam=2;AttackerPos=-123.585,68.040,184.666;VictimName=2IG15 [F|H]Gunghoo;VictimTeam=1;VictimPos=-27.917,69.905,-28.044;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_alt_GunBarrel;Time=716
SCORE ScoreDiff=1;PlayerName=2IG|24 R0I0R;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=a6m_zero;PlayerPos=10.158,202.792,-67.351;Time=716;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=-46.877,66.572,-108.157;Time=716;Scoretype=Unknown
KILL;AttackerName=2IG|24 R0I0R;AttackerTeam=1;AttackerPos=10.158,202.792,-67.351;VictimName=5|USMC pr0z4c;VictimTeam=2;VictimPos=10.144,208.039,-67.817;VictimKit=UP_Scout;VictimVehicle=hellcat;AttackerKit=JP_Engineer_type93;AttackerVehicle=a6m_zero;Time=716
EXIT PlayerName=5|USMC pr0z4c;PlayerTeam=2;VehicleName=hellcat;VehicleTime=46.2;Time=716
SCORE ScoreDiff=1;PlayerName=5|USMC pr0z4c;PlayerTeam=2;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=10.144,208.039,-67.817;Time=716;Scoretype=kills
KILL;AttackerName=5|USMC pr0z4c;AttackerTeam=2;AttackerPos=10.144,208.039,-67.817;VictimName=2IG|24 R0I0R;VictimTeam=1;VictimPos=10.158,202.792,-67.351;VictimKit=JP_Engineer_type93;VictimVehicle=a6m_zero;AttackerKit=Unknown;AttackerVehicle=MultiPlayerFreeCamera;Time=716
EXIT PlayerName=2IG|24 R0I0R;PlayerTeam=1;VehicleName=a6m_zero;VehicleTime=153.5;Time=716
SCORE ScoreDiff=1;PlayerName=H|USMC florianmehne;PlayerTeam=2;PlayerKit=UW_PickUpSniperSpringfield;PlayerVehicle=up_cpl;PlayerPos=-35.713,74.570,-102.725;Time=719;Scoretype=kills
KILL;AttackerName=H|USMC florianmehne;AttackerTeam=2;AttackerPos=-35.713,74.570,-102.725;VictimName=2IG|24 RADIOSMERSH;VictimTeam=1;VictimPos=-12.860,68.927,-96.825;VictimKit=JP_LMG_Limited;VictimVehicle=jp_rilfe_khaki;AttackerKit=UW_PickUpSniperSpringfield;AttackerVehicle=up_cpl;AttackerWeapon=springfield03a4scope;Time=719
SCORE ScoreDiff=1;PlayerName=7[1st] buddydog123;PlayerTeam=2;PlayerKit=UP_SMGAssault;PlayerVehicle=m3a1_stuart_pacific;PlayerPos=-33.600,68.850,-90.376;Time=722;Scoretype=kills
KILL;AttackerName=7[1st] buddydog123;AttackerTeam=2;AttackerPos=-33.600,68.850,-90.376;VictimName=24[2IG [24th][2IG]~Goda;VictimTeam=1;VictimPos=-27.651,69.886,-94.872;VictimKit=JP_LMG_Limited;VictimVehicle=type97_chiha;AttackerKit=UP_SMGAssault;AttackerVehicle=m3a1_stuart_pacific;AttackerWeapon=M3A1_Stuart_Pacific_MainGun;Time=722
EXIT PlayerName=24[2IG [24th][2IG]~Goda;PlayerTeam=1;VehicleName=type97_chiha;VehicleTime=580.2;Time=722
ENTER PlayerName=1|USMC Hawk2k9;PlayerTeam=2;VehicleName=type99_emp_bipod;Time=722
EXIT PlayerName=2IG|24 Mid4eL;PlayerTeam=1;VehicleName=type95_hago;VehicleTime=8.3;Time=723
SCORE ScoreDiff=1;PlayerName=2IG|15 [F|H]RAnDOOm;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=75mmdp;PlayerPos=-33.085,66.875,-47.362;Time=723;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=35.366,69.098,-100.988;Time=723;Scoretype=Unknown
KILL;AttackerName=2IG|15 [F|H]RAnDOOm;AttackerTeam=1;AttackerPos=-33.085,66.875,-47.362;VictimName=1|USMC sch@mpus;VictimTeam=2;VictimPos=-77.958,65.119,-25.682;VictimKit=UP_Scout;VictimVehicle=lvt-4;AttackerKit=jp_NCO;AttackerVehicle=75mmdp;AttackerWeapon=75mmDP_cannon;Time=723
EXIT PlayerName=1|USMC sch@mpus;PlayerTeam=2;VehicleName=lvt-4;VehicleTime=84.8;Time=723
EXIT PlayerName=1|USMC Hawk2k9;PlayerTeam=2;VehicleName=type99_emp_bipod;VehicleTime=1.1;Time=723
SCORE ScoreDiff=1;PlayerName=2IGI24 Lebowski(rus);PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=aichi_val;PlayerPos=-38.912,83.081,-94.284;Time=726;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=34.503,69.279,-101.806;Time=726;Scoretype=Unknown
KILL;AttackerName=2IGI24 Lebowski(rus);AttackerTeam=1;AttackerPos=-38.912,83.081,-94.284;VictimName=5|USMC AL-SAHAD;VictimTeam=2;VictimPos=-40.857,68.128,-95.127;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=jp_RifleAssault;AttackerVehicle=aichi_val;AttackerWeapon=aichi_val_250kg_bombs;Time=726
SCORE ScoreDiff=-4;PlayerName=1|USMC Seng711;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-123.585,68.040,184.666;Time=727;Scoretype=TKs
KILL;AttackerName=1|USMC Seng711;AttackerTeam=2;AttackerPos=-123.585,68.040,184.666;VictimName=7[1MD] GeoPat;VictimTeam=2;VictimPos=-20.446,68.818,-40.232;VictimKit=UP_NCO_rifle;VictimVehicle=up_2Marine_sgt;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_1_GunBarrel;Time=727
SCORE ScoreDiff=3;PlayerName=2IG|18 Ensign_Steel;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=75mmdp;PlayerPos=36.708,66.152,-57.586;Time=728;Scoretype=Unknown
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=32.644,69.612,-101.511;Time=728;Scoretype=Unknown
SCORE ScoreDiff=1;PlayerName=2IG|18 Ensign_Steel;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=75mmdp;PlayerPos=36.708,66.152,-57.586;Time=728;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=32.644,69.612,-101.511;Time=728;Scoretype=Unknown
KILL;AttackerName=2IG|18 Ensign_Steel;AttackerTeam=1;AttackerPos=36.708,66.152,-57.586;VictimName=7|USMC Spieler4;VictimTeam=2;VictimPos=-15.182,68.760,-43.217;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=JP_Antitank_turtlemine;AttackerVehicle=75mmdp;AttackerWeapon=75mmDP_barrel_he;Time=728
SCORE ScoreDiff=1;PlayerName=2IG|15 GABBOTTO;PlayerTeam=1;PlayerKit=JP_PickUpSniper;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-32.517,67.164,-35.873;Time=736;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=28.180,68.037,-96.964;Time=736;Scoretype=Unknown
KILL;AttackerName=2IG|15 GABBOTTO;AttackerTeam=1;AttackerPos=-32.517,67.164,-35.873;VictimName=1|USMC jay919;VictimTeam=2;VictimPos=-49.259,65.545,-47.238;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=JP_PickUpSniper;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka_scope;Time=736
ENTER PlayerName=5|USMC RedYuri;PlayerTeam=2;VehicleName=lcvp;Time=736
SCORE ScoreDiff=1;PlayerName=2IG|15 [F|H]RAnDOOm;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=75mmdp;PlayerPos=-33.085,66.875,-47.362;Time=737;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=28.180,68.044,-96.965;Time=737;Scoretype=Unknown
KILL;AttackerName=2IG|15 [F|H]RAnDOOm;AttackerTeam=1;AttackerPos=-33.085,66.875,-47.362;VictimName=1|USMC sch@mpus;VictimTeam=2;VictimPos=-50.444,65.588,-48.653;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=jp_NCO;AttackerVehicle=75mmdp;AttackerWeapon=75mmDP_barrel_he;Time=737
CAPTURE ControlPointID=2;CaptureType=neutral;CaptureTeam=1;CapturePointPos=-44.384,66.389,-104.737;Time=739
ENTER PlayerName=5|USMC AL-SAHAD;PlayerTeam=2;VehicleName=lcvp;Time=743
SCORE ScoreDiff=3;PlayerName=2IG|15 [F|H]RAnDOOm;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=75mmdp;PlayerPos=-33.085,66.875,-47.362;Time=745;Scoretype=Unknown
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=21.205,68.048,-99.416;Time=745;Scoretype=Unknown
ENTER PlayerName=2IG|24 Mid4eL;PlayerTeam=1;VehicleName=type95_hago;Time=749
SCORE ScoreDiff=1;PlayerName=1|USMC Seng711;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-123.585,68.040,184.666;Time=749;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=7USMC michaelau999;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-46.830,65.169,4.524;Time=749;Scoretype=targetAssists
KILL;AttackerName=1|USMC Seng711;AttackerTeam=2;AttackerPos=-123.585,68.040,184.666;VictimName=2IG|15 Xant;VictimTeam=1;VictimPos=-31.697,66.261,-41.664;VictimKit=JP_Engineer_type93;VictimVehicle=fh1_25mmaa;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_1_GunBarrel;Time=749
EXIT PlayerName=2IG|15 Xant;PlayerTeam=1;VehicleName=fh1_25mmaa;VehicleTime=90.5;Time=749
EXIT PlayerName=2IG|15 [F|H]RAnDOOm;PlayerTeam=1;VehicleName=75mmdp;VehicleTime=46.1;Time=750
SCORE ScoreDiff=1;PlayerName=2IG|24 Vlasov;PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-24.839,68.620,-103.669;Time=750;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=14.729,67.935,-99.058;Time=750;Scoretype=Unknown
KILL;AttackerName=2IG|24 Vlasov;AttackerTeam=1;AttackerPos=-24.839,68.620,-103.669;VictimName=1|USMC eXHaLe;VictimTeam=2;VictimPos=-28.341,68.574,-101.672;VictimKit=UP_RifleAssault;VictimVehicle=up_pvt;AttackerKit=jp_RifleAssault;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=750
ENTER PlayerName=1|USMC sch@mpus;PlayerTeam=2;VehicleName=lcvp;Time=750
EXIT PlayerName=5|USMC RedYuri;PlayerTeam=2;VehicleName=lcvp;VehicleTime=14.6;Time=751
SCORE ScoreDiff=1;PlayerName=2IGI24 Lebowski(rus);PlayerTeam=1;PlayerKit=jp_RifleAssault;PlayerVehicle=aichi_val;PlayerPos=-16.647,78.971,-91.015;Time=751;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=13.255,68.073,-98.976;Time=751;Scoretype=Unknown
KILL;AttackerName=2IGI24 Lebowski(rus);AttackerTeam=1;AttackerPos=-16.647,78.971,-91.015;VictimName=7[1st] buddydog123;VictimTeam=2;VictimPos=-15.890,68.704,-91.846;VictimKit=UP_SMGAssault;VictimVehicle=m3a1_stuart_pacific;AttackerKit=jp_RifleAssault;AttackerVehicle=aichi_val;AttackerWeapon=aichi_val_50kg_bombs;Time=751
EXIT PlayerName=7[1st] buddydog123;PlayerTeam=2;VehicleName=m3a1_stuart_pacific;VehicleTime=44.9;Time=751
SCORE ScoreDiff=1;PlayerName=7[1st] buddydog123;PlayerTeam=2;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=-15.890,68.704,-91.846;Time=751;Scoretype=kills
KILL;VictimName=2IGI24 Lebowski(rus);VictimTeam=1;VictimPos=-23.432,81.887,-87.449;VictimKit=jp_RifleAssault;VictimVehicle=aichi_val;Time=751
EXIT PlayerName=2IGI24 Lebowski(rus);PlayerTeam=1;VehicleName=aichi_val;VehicleTime=95.8;Time=751
EXIT PlayerName=2IG|24 Mid4eL;PlayerTeam=1;VehicleName=type95_hago;VehicleTime=4.2;Time=753
SCORE ScoreDiff=1;PlayerName=1|USMC Seng711;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-123.585,68.040,184.666;Time=755;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=7USMC michaelau999;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-46.749,65.075,4.319;Time=755;Scoretype=targetAssists
KILL;AttackerName=1|USMC Seng711;AttackerTeam=2;AttackerPos=-123.585,68.040,184.666;VictimName=2IG|15 GABBOTTO;VictimTeam=1;VictimPos=-30.267,69.315,-39.976;VictimKit=JP_PickUpSniper;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_alt_GunBarrel;Time=755
SCORE ScoreDiff=1;PlayerName=T|USMC atElmo;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-105.018,71.235,184.666;Time=756;Scoretype=Unknown
SCORE ScoreDiff=1;PlayerName=T|USMC atElmo;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-105.018,71.235,184.666;Time=756;Scoretype=kills
SCORE ScoreDiff=1;PlayerName=7|USMC Spindrifter49;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-25.229,68.423,-53.724;Time=756;Scoretype=damageAssists
SCORE ScoreDiff=2;PlayerName=7USMC michaelau999;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-46.749,65.075,4.319;Time=756;Scoretype=targetAssists
KILL;AttackerName=T|USMC atElmo;AttackerTeam=2;AttackerPos=-105.018,71.235,184.666;VictimName=2IG|15 [F|H]RAnDOOm;VictimTeam=1;VictimPos=-32.926,67.916,-47.836;VictimKit=jp_NCO;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_alt_GunBarrel;Time=756
KILL;VictimName=2IG|24 RADIOSMERSH;VictimTeam=1;VictimPos=23.666,68.518,-88.199;VictimKit=JP_LMG_Limited;VictimVehicle=jp_rilfe_khaki;Time=758
SCORE ScoreDiff=-4;PlayerName=2IG|18 Ensign_Steel;PlayerTeam=1;PlayerKit=JP_Antitank_turtlemine;PlayerVehicle=75mmdp;PlayerPos=36.708,66.152,-57.586;Time=765;Scoretype=TKs
KILL;AttackerName=2IG|18 Ensign_Steel;AttackerTeam=1;AttackerPos=36.708,66.152,-57.586;VictimName=2IG|15 Xant;VictimTeam=1;VictimPos=-16.955,68.787,-40.568;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=JP_Antitank_turtlemine;AttackerVehicle=75mmdp;AttackerWeapon=75mmDP_barrel_he;Time=765
SCORE ScoreDiff=1;PlayerName=[2IG] Otto1;PlayerTeam=1;PlayerKit=JP_Engineer_type93;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-25.587,68.718,-40.959;Time=766;Scoretype=kills
SCORE ScoreDiff=1;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-1.345,68.548,-105.037;Time=766;Scoretype=Unknown
SCORE ScoreDiff=2;PlayerName=2IG|15 The_Spine;PlayerTeam=1;PlayerKit=JP_PickUpMortar;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-29.744,69.533,-38.641;Time=766;Scoretype=damageAssists
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-1.345,68.548,-105.037;Time=766;Scoretype=Unknown
KILL;AttackerName=[2IG] Otto1;AttackerTeam=1;AttackerPos=-25.587,68.718,-40.959;VictimName=7|USMC Spindrifter49;VictimTeam=2;VictimPos=-28.965,68.236,-45.942;VictimKit=UP_Scout;VictimVehicle=up_cpl;AttackerKit=JP_Engineer_type93;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=766
SCORE ScoreDiff=1;PlayerName=2IG|18 R4yderPSG;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-1.020,69.062,-89.370;Time=767;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=jp_NCO;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-2.348,68.211,-105.124;Time=767;Scoretype=Unknown
KILL;AttackerName=2IG|18 R4yderPSG;AttackerTeam=1;AttackerPos=-1.020,69.062,-89.370;VictimName=1[1MD] HochuDeutschmeis;VictimTeam=2;VictimPos=3.336,68.055,-84.201;VictimKit=UW_Engineer_M1903a1_Satchel_nowrench;VictimVehicle=up_cpl;AttackerKit=jp_Scout;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=767
ENTER PlayerName= [F|H]Papillon;PlayerTeam=2;VehicleName=fh1_25mmaa;Time=771
SCORE ScoreDiff=1;PlayerName=[F|H] I<ODIUM>I;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=up_pvt;PlayerPos=-38.598,68.448,-103.927;Time=773;Scoretype=kills
KILL;AttackerName=[F|H] I<ODIUM>I;AttackerTeam=2;AttackerPos=-38.598,68.448,-103.927;VictimName=2IGI18 luacha2000;VictimTeam=1;VictimPos=-38.660,68.521,-104.064;VictimKit=jp_RifleAssault;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=up_pvt;AttackerWeapon=m1garand;Time=773
SCORE ScoreDiff=1;PlayerName=1|USMC Hawk2k9;PlayerTeam=2;PlayerKit=UP_NCO_rifle;PlayerVehicle=up_2Marine_sgt;PlayerPos=-35.832,68.098,-58.258;Time=773;Scoretype=kills
KILL;AttackerName=1|USMC Hawk2k9;AttackerTeam=2;AttackerPos=-35.832,68.098,-58.258;VictimName=[2IG] Otto1;VictimTeam=1;VictimPos=-28.022,68.249,-45.426;VictimKit=JP_Engineer_type93;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_NCO_rifle;AttackerVehicle=up_2Marine_sgt;AttackerWeapon=m1carbine;Time=773
ENTER PlayerName=2IG|15 Ephiriel;PlayerTeam=1;VehicleName=8inch_defgun;Time=775
SCORE ScoreDiff=1;PlayerName=1|USMC Seng711;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-123.585,68.040,184.666;Time=775;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=7USMC michaelau999;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-46.805,65.134,4.437;Time=775;Scoretype=targetAssists
KILL;AttackerName=1|USMC Seng711;AttackerTeam=2;AttackerPos=-123.585,68.040,184.666;VictimName=2IG15 [F|H]Gunghoo;VictimTeam=1;VictimPos=-29.809,68.706,-44.247;VictimKit=UP_Scout;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_alt_GunBarrel;Time=775
SCORE ScoreDiff=1;PlayerName=1|USMC Seng711;PlayerTeam=2;PlayerKit=UP_RifleAssault;PlayerVehicle=us05insinglemk30_arty_1;PlayerPos=-123.585,68.040,184.666;Time=775;Scoretype=kills
SCORE ScoreDiff=2;PlayerName=7USMC michaelau999;PlayerTeam=2;PlayerKit=UP_Scout;PlayerVehicle=up_cpl;PlayerPos=-46.805,65.134,4.437;Time=775;Scoretype=targetAssists
KILL;AttackerName=1|USMC Seng711;AttackerTeam=2;AttackerPos=-123.585,68.040,184.666;VictimName=2IG|15 The_Spine;VictimTeam=1;VictimPos=-29.939,69.632,-38.774;VictimKit=JP_PickUpMortar;VictimVehicle=jp_rilfe_khaki;AttackerKit=UP_RifleAssault;AttackerVehicle=us05insinglemk30_arty_1;AttackerWeapon=us05insinglemk30_arty_alt_GunBarrel;Time=775
SCORE ScoreDiff=1;PlayerName=H|USMC florianmehne;PlayerTeam=2;PlayerKit=UW_PickUpSniperSpringfield;PlayerVehicle=up_cpl;PlayerPos=-35.776,74.570,-102.320;Time=775;Scoretype=kills
KILL;AttackerName=H|USMC florianmehne;AttackerTeam=2;AttackerPos=-35.776,74.570,-102.320;VictimName= 2IG|HQSir_Kows;VictimTeam=1;VictimPos=-13.318,69.071,-106.909;VictimKit=jp_NCO;VictimVehicle=jp_rilfe_khaki;AttackerKit=UW_PickUpSniperSpringfield;AttackerVehicle=up_cpl;AttackerWeapon=springfield03a4scope;Time=775
SCORE ScoreDiff=1;PlayerName= [F|H]Papillon;PlayerTeam=2;PlayerKit=UP_Engineer;PlayerVehicle=fh1_25mmaa;PlayerPos=9.958,68.435,-88.167;Time=776;Scoretype=kills
KILL;AttackerName= [F|H]Papillon;AttackerTeam=2;AttackerPos=9.958,68.435,-88.167;VictimName=2IG|18 DanielNL;VictimTeam=1;VictimPos=7.738,71.517,-103.971;VictimKit=JP_Engineer_type93;VictimVehicle=type95_hago;AttackerKit=UP_Engineer;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel1;Time=776
EXIT PlayerName=2IG|18 DanielNL;PlayerTeam=1;VehicleName=type95_hago;VehicleTime=290.6;Time=776
ENTER PlayerName=1|USMC jay919;PlayerTeam=2;VehicleName=lcvp;Time=778
SCORE ScoreDiff=1;PlayerName=2IGI18 Taran121;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=fh1_25mmaa;PlayerPos=23.260,66.935,-64.751;Time=779;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=-13.497,68.124,-106.936;Time=779;Scoretype=Unknown
KILL;AttackerName=2IGI18 Taran121;AttackerTeam=1;AttackerPos=23.260,66.935,-64.751;VictimName= [F|H]Papillon;VictimTeam=2;VictimPos=9.958,68.435,-88.167;VictimKit=UP_Engineer;VictimVehicle=fh1_25mmaa;AttackerKit=jp_Scout;AttackerVehicle=fh1_25mmaa;AttackerWeapon=fh1_25mmaa_barrel1;Time=779
EXIT PlayerName= [F|H]Papillon;PlayerTeam=2;VehicleName=fh1_25mmaa;VehicleTime=7.5;Time=779
SCORE ScoreDiff=1;PlayerName=2IG|15 knokworst;PlayerTeam=1;PlayerKit=jp_Scout;PlayerVehicle=jp_rilfe_khaki;PlayerPos=-22.635,69.003,-45.886;Time=781;Scoretype=kills
SCORE ScoreDiff=0;PlayerName= 2IG|HQSir_Kows;PlayerTeam=1;PlayerKit=Unknown;PlayerVehicle=MultiPlayerFreeCamera;PlayerPos=-13.497,68.124,-106.936;Time=781;Scoretype=Unknown
KILL;AttackerName=2IG|15 knokworst;AttackerTeam=1;AttackerPos=-22.635,69.003,-45.886;VictimName=7[USMC gerul;VictimTeam=2;VictimPos=-30.441,68.857,-53.044;VictimKit=UP_Engineer;VictimVehicle=up_cpl;AttackerKit=jp_Scout;AttackerVehicle=jp_rilfe_khaki;AttackerWeapon=arisaka1;Time=781
ENTER PlayerName=5|USMC GENERAL_HUN;PlayerTeam=2;VehicleName=f4u1a_corsair;Time=783
